Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
22584,"Flow My Tears, the Policeman Said",Philip K. Dick,"Dick, Philip K.",,1857983416,9781857983418,0,3.94,Gollancz  ,Paperback,204,2001,1974,,21/08/2016,to-read,to-read (#954),to-read,,,,,,,0,,,,,
22590,Ubik,Philip K. Dick,"Dick, Philip K.","David Alabort, Manuel Espín",8498000831,9788498000832,0,4.1,La factoría de ideas,Paperback,288,2006,1969,,21/08/2016,to-read,to-read (#953),to-read,,,,,,,0,,,,,
30056163,Prussian Blue,Philip Kerr,"Kerr, Philip",,,9780698413139,0,0,Marian Wood Books/Putnam,ebook,,2017,,,21/08/2016,to-read,to-read (#952),to-read,,,,,,,0,,,,,
25893956,"The Other Side of Silence (Bernie Gunther, #11)",Philip Kerr,"Kerr, Philip",,0399177043,9780399177040,0,4.02,Marian Wood Books/Putnam,Hardcover,416,2016,2016,,21/08/2016,to-read,to-read (#951),to-read,,,,,,,0,,,,,
23281730,"The Lady from Zagreb (Bernard Gunther, #10)",Philip Kerr,"Kerr, Philip",,0399167641,9780399167645,0,3.99,G.P. Putnam's Sons,Hardcover,432,2015,2015,,21/08/2016,to-read,to-read (#950),to-read,,,,,,,0,,,,,
16280850,"A Man Without Breath (Bernard Gunther, #9)",Philip Kerr,"Kerr, Philip",,0399160795,9780399160790,0,4.06,Marian Wood Books/Putnam,Hardcover,480,2013,2013,,21/08/2016,to-read,to-read (#949),to-read,,,,,,,0,,,,,
11448085,"Prague Fatale (Bernard Gunther, #8)",Philip Kerr,"Kerr, Philip",,,,0,4.07,Cuercus,Kindle Edition,527,,2011,,21/08/2016,to-read,to-read (#948),to-read,,,,,,,0,,,,,
9568416,"Field Gray (Bernard Gunther, #7)",Philip Kerr,"Kerr, Philip",,0399157417,9780399157417,0,4.11,Marian Wood Books/Putnam,Hardcover,448,2011,2010,,21/08/2016,to-read,to-read (#947),to-read,,,,,,,0,,,,,
6421925,"If The Dead Rise Not (Bernard Gunther, #6)",Philip Kerr,"Kerr, Philip",,1847249426,9781847249425,0,4.07,Quercus,Hardcover,320,2009,2010,,21/08/2016,to-read,to-read (#946),to-read,,,,,,,0,,,,,
3056685,"A Quiet Flame (Bernard Gunther, #5)",Philip Kerr,"Kerr, Philip",,1847243576,9781847243577,0,4.09,Quercus Books,Unknown Binding,368,2008,2008,,21/08/2016,to-read,to-read (#945),to-read,,,,,,,0,,,,,
118841,"The One from the Other (Bernard Gunther, #4)",Philip Kerr,"Kerr, Philip",,0399152997,9780399152993,0,4.09,A Marian Wood Book/Putnam,Hardcover,384,2006,2006,,21/08/2016,to-read,to-read (#944),to-read,,,,,,,0,,,,,
558649,"A German Requiem (Bernard Gunther, #3)",Philip Kerr,"Kerr, Philip",,0142004022,9780142004029,0,4.09,G.P. Putnam's Sons,Paperback,320,2006,1991,,21/08/2016,to-read,to-read (#943),to-read,,,,,,,0,,,,,
236816,"The Pale Criminal (Bernard Gunther, #2)",Philip Kerr,"Kerr, Philip",,0142004154,9780142004159,0,4.03,G.P. Putnam's Sons,Paperback,273,2005,1990,,21/08/2016,to-read,to-read (#942),to-read,,,,,,,0,,,,,
236819,"March Violets (Bernard Gunther, #1)",Philip Kerr,"Kerr, Philip",,0142004146,9780142004142,0,3.85,G.P. Putnam's Sons,Paperback,256,2004,1989,,21/08/2016,to-read,to-read (#941),to-read,,,,,,,0,,,,,
9462,Complete Works,Plato,"Plato, Plato","John M. Cooper, Paul Ryan, Dorothea Frede, Alexander Nehamas, Paul Woodruff, Anthony Kenny, Rosamond Kent Sprague, Nicholas D. Smith, Karen Bell, D.S. Hutchinson, Donald J. Zeyl, Francisco J. González, Diskin Clay, Malcolm Schofield, Glenn R. Morrow, Jonathan Barnes, G.M.A. Grube, Brad Inwood, Mark Joyal, Jackson P. Hershbell, J.M. Edmonds, C.D.C. Reeve, Myles Burnyeat, Nicholas P. White, Mary Louise Gill, C.J. Rowe, Stanley Lombardo, David Gallop, Jeffrey Mitscherling, Richard D. McKiharan Jr., Andrew S. Becker, Mark Reuter, M.J. Levett",0872203492,9780872203495,0,4.32,Hackett Publishing Company,Hardcover,1808,1997,-385,,21/08/2016,to-read,to-read (#940),to-read,,,,,,,0,,,,,
2313808,Gandhi and Churchill: The Epic Rivalry that Destroyed an Empire and Forged Our Age,Arthur Herman,"Herman, Arthur",,0553804634,9780553804638,0,4.04,Bantam,Hardcover,721,2008,2008,,21/08/2016,"to-read, abandoned","to-read (#939), abandoned (#7)",to-read,,,,,,,0,,,,,
32831,"The Mysterious Island (Extraordinary Voyages, #12)",Jules Verne,"Verne, Jules","Caleb Carr, Jordan Stump",0812972120,9780812972122,0,4.07,Modern Library,Paperback,723,2004,1874,,21/08/2016,to-read,to-read (#938),to-read,,,,,,,0,,,,,
54479,"Around the World in Eighty Days (Extraordinary Voyages, #11)",Jules Verne,"Verne, Jules","Michael Glencross, Brian W. Aldiss",014044906X,9780140449068,0,3.9,Penguin Classics,Paperback,252,2004,1872,,21/08/2016,to-read,to-read (#937),to-read,,,,,,,0,,,,,
32827,"From the Earth to the Moon (Extraordinary Voyages, #4)",Jules Verne,"Verne, Jules",,1598184547,9781598184549,0,3.78,Aegypan,Paperback,136,2006,1865,,21/08/2016,to-read,to-read (#936),to-read,,,,,,,0,,,,,
32829,"Journey to the Center of the Earth (Extraordinary Voyages, #3)",Jules Verne,"Verne, Jules",,0553213970,9780553213973,0,3.83,Bantam,Paperback,240,2006,1864,,21/08/2016,to-read,to-read (#935),to-read,,,,,,,0,,,,,
33507,"Twenty Thousand Leagues Under the Sea (Extraordinary Voyages, #6)",Jules Verne,"Verne, Jules",Anthony Bonner,076072850X,9780760728505,0,3.85,Barnes & Noble,Hardcover,394,2002,1869,,21/08/2016,to-read,to-read (#934),to-read,,,,,,,0,,,,,
4443222,The Gilgit Game: The Explorers of the Western Himalayas 1865-95,John Keay,"Keay, John",,0195774663,9780195774665,0,4.38,"Oxford University Press, USA",Paperback,304,1994,1979,,21/08/2016,to-read,to-read (#933),to-read,,,,,,,0,,,,,
930595,Sowing The Wind: The Seeds Of Conflict In The Middle East,John Keay,"Keay, John",,0393058492,9780393058499,0,3.73,W. W. Norton & Company,Hardcover,,2003,1980,,21/08/2016,to-read,to-read (#932),to-read,,,,,,,0,,,,,
869789,The Mammoth Book Of Travel In Dangerous Places,John Keay,"Keay, John",Wilfred Thesiger,1841193801,9781841193809,0,3.34,Constable & Robinson Ltd,Paperback,487,2002,1993,,21/08/2016,to-read,to-read (#931),to-read,,,,,,,0,,,,,
489768,Mad About The Mekong: Exploration and Empire in South East Asia,John Keay,"Keay, John",,0007111134,9780007111138,0,3.62,HarperCollins Publishers,Hardcover,294,2005,2005,,21/08/2016,to-read,to-read (#930),to-read,,,,,,,0,,,,,
21008559,Midnight's Descendants: South Asia from Partition to the Present Day,John Keay,"Keay, John",,0007326572,9780007326570,0,3.68,William Collins,Hardcover,416,2014,2012,,21/08/2016,to-read,to-read (#929),to-read,,,,,,,0,,,,,
174499,The Spice Route: A History,John Keay,"Keay, John",,0520248961,9780520248960,0,3.73,University of California Press,Hardcover,308,2006,2005,,21/08/2016,to-read,to-read (#928),to-read,,,,,,,0,,,,,
571872,India Discovered,John Keay,"Keay, John",,0007123000,9780007123001,0,4.07,HarperCollins Publishers,Paperback,221,1988,1981,,21/08/2016,to-read,to-read (#927),to-read,,,,,,,0,,,,,
174502,The Honourable Company: a History of the English East India Company,John Keay,"Keay, John",,0006380727,9780006380726,0,3.67,HarperCollins,Paperback,496,1993,1991,,21/08/2016,to-read,to-read (#926),to-read,,,,,,,0,,,,,
3896708,China: A History,John Keay,"Keay, John",,0007221770,9780007221776,0,3.89,HarperCollins Publishers,Hardcover,512,2008,2008,,21/08/2016,to-read,to-read (#925),to-read,,,,,,,0,,,,,
701049,On Royalty: A Very Polite Inquiry into Some Strangely Related Families,Jeremy Paxman,"Paxman, Jeremy",,1586484915,9781586484910,0,3.42,PublicAffairs,Hardcover,384,2007,2006,,21/08/2016,to-read,to-read (#924),to-read,,,,,,,0,,,,,
11854246,Empire: What Ruling the World Did to the British,Jeremy Paxman,"Paxman, Jeremy",,0670919578,9780670919574,0,3.7,Viking,Hardcover,356,2011,2011,,21/08/2016,to-read,to-read (#923),to-read,,,,,,,0,,,,,
117663,The English: A Portrait of a People,Jeremy Paxman,"Paxman, Jeremy",,0140267239,9780140267235,0,3.53,Penguin Books,Paperback,308,1999,1998,,21/08/2016,to-read,to-read (#922),to-read,,,,,,,0,,,,,
9957,The Cement Garden,Ian McEwan,"McEwan, Ian",,0099468387,9780099468387,0,3.57,Vintage,Paperback,144,2004,1978,,21/08/2016,to-read,to-read (#921),to-read,,,,,,,0,,,,,
17184,The Invisible Man,H.G. Wells,"Wells, H.G.",,0451528522,9780451528520,0,3.61,Signet Classics,Paperback,192,2002,1897,,21/08/2016,to-read,to-read (#920),to-read,,,,,,,0,,,,,
8909,The War of the Worlds,H.G. Wells,"Wells, H.G.",Arthur C. Clarke,0375759239,9780375759239,0,3.78,Modern Library,Paperback,192,2002,1898,,21/08/2016,to-read,to-read (#919),to-read,,,,,,,0,,,,,
9676230,The Naked Quidditch Match,Evilgoddss,"Evilgoddss, Evilgoddss",,,,0,3.73,Fanfiction.net,ebook,104,2007,2007,01/01/2016,20/08/2016,fanfic,fanfic (#24),read,,,,,,,0,,,,,
29983805,India's Wars: A Military History 1947-1971,Arjun Subramaniam,"Subramaniam, Arjun",,9351777499,9789351777496,0,4.21,Harper Collins India,Paperback,576,2016,,,15/08/2016,to-read,to-read (#918),to-read,,,,,,,0,,,,,
289947,Rebel Code: Linux and the Open Source Revolution,Glyn Moody,"Moody, Glyn",,0738206709,9780738206707,0,3.84,Basic Books,Paperback,344,2002,2000,,15/08/2016,to-read,to-read (#917),to-read,,,,,,,0,,,,,
18746776,"Akata Warrior (Akata Witch, #2)",Nnedi Okorafor,"Okorafor, Nnedi",,,,0,5,,Hardcover,,2017,2017,,15/08/2016,to-read,to-read (#916),to-read,,,,,,,0,,,,,
7507944,"Akata Witch (Akata Witch, #1)",Nnedi Okorafor,"Okorafor, Nnedi",,0670011967,9780670011964,0,4.01,Viking Children's,Hardcover,349,2011,2011,,15/08/2016,to-read,to-read (#915),to-read,,,,,,,0,,,,,
20694354,"달빛 조각사 41 (The Legendary Moonlight Sculptor, #41)",Heesung Nam,"Nam, Heesung",,892573298X,9788925732985,0,4.64,로크미디어 (ROK Media),Paperback,320,2013,2013,,09/08/2016,to-read,to-read (#912),to-read,,,,,,,0,,,,,
20694360,"달빛 조각사 42 (The Legendary Moonlight Sculptor, #42)",Heesung Nam,"Nam, Heesung",,8925782774,9788925782775,0,4.5,로크미디어 (ROK Media),Paperback,319,2014,2014,,09/08/2016,to-read,to-read (#913),to-read,,,,,,,0,,,,,
21847195,"달빛 조각사 43 (The Legendary Moonlight Sculptor, #43)",Heesung Nam,"Nam, Heesung",,8925766450,9788925766454,0,4.51,로크미디어 (ROK Media),Hardcover,317,2014,2014,,09/08/2016,to-read,to-read (#911),to-read,,,,,,,0,,,,,
18527153,"달빛 조각사 40 (The Legendary Moonlight Sculptor, #40)",Heesung Nam,"Nam, Heesung",,8925727242,9788925727240,0,4.51,로크미디어 (ROK Media),Paperback,320,2013,2013,,09/08/2016,to-read,to-read (#910),to-read,,,,,,,0,,,,,
18527151,"달빛 조각사 39 (The Legendary Moonlight Sculptor, #39)",Heesung Nam,"Nam, Heesung",,8925727234,9788925727233,0,4.49,로크미디어 (ROK Media),Paperback,310,2013,2013,,09/08/2016,to-read,to-read (#909),to-read,,,,,,,0,,,,,
18527150,"달빛 조각사 38 (The Legendary Moonlight Sculptor, #38)",Heesung Nam,"Nam, Heesung",,8925727226,9788925727226,0,4.47,로크미디어 (ROK Media),Paperback,312,2012,2012,,09/08/2016,to-read,to-read (#908),to-read,,,,,,,0,,,,,
18527149,"달빛 조각사 37 (The Legendary Moonlight Sculptor, #37)",Heesung Nam,"Nam, Heesung",,8925727218,9788925727219,0,4.46,로크미디어 (ROK Media),Paperback,319,2012,2012,,09/08/2016,to-read,to-read (#907),to-read,,,,,,,0,,,,,
18527148,"달빛 조각사 36 (The Legendary Moonlight Sculptor, #36)",Heesung Nam,"Nam, Heesung",,892572720X,9788925727202,0,4.49,로크미디어 (ROK Media),Paperback,304,2012,2012,,09/08/2016,to-read,to-read (#906),to-read,,,,,,,0,,,,,
18527146,"달빛 조각사 35 (The Legendary Moonlight Sculptor, #35)",Heesung Nam,"Nam, Heesung",,8925725304,9788925725307,0,4.46,로크미디어 (ROK Media),Paperback,304,2012,2012,,09/08/2016,to-read,to-read (#905),to-read,,,,,,,0,,,,,
18527144,"달빛 조각사 34 (The Legendary Moonlight Sculptor, #34)",Heesung Nam,"Nam, Heesung",,8925725290,9788925725291,0,4.43,로크미디어 (ROK Media),Paperback,302,2012,2012,,09/08/2016,to-read,to-read (#904),to-read,,,,,,,0,,,,,
18527135,"달빛 조각사 33 (The Legendary Moonlight Sculptor, #33)",Heesung Nam,"Nam, Heesung",,8925721716,9788925721712,0,4.43,로크미디어 (ROK Media),Paperback,304,2011,2011,,09/08/2016,to-read,to-read (#903),to-read,,,,,,,0,,,,,
18527129,"달빛 조각사 32 (The Legendary Moonlight Sculptor, #32)",Heesung Nam,"Nam, Heesung",,8925721708,9788925721705,0,4.53,로크미디어 (ROK Media),Paperback,310,2011,2011,,09/08/2016,to-read,to-read (#902),to-read,,,,,,,0,,,,,
18526623,"달빛 조각사 31 (The Legendary Moonlight Sculptor, #31)",Heesung Nam,"Nam, Heesung",,8925721694,9788925721699,0,4.44,로크미디어 (ROK Media),Paperback,312,2011,2011,,09/08/2016,to-read,to-read (#901),to-read,,,,,,,0,,,,,
18526622,"달빛 조각사 30 (The Legendary Moonlight Sculptor, #30)",Heesung Nam,"Nam, Heesung",,8925719614,9788925719610,0,4.48,로크미디어 (ROK Media),Paperback,303,2011,2011,,09/08/2016,to-read,to-read (#900),to-read,,,,,,,0,,,,,
18526617,"달빛 조각사 28 (The Legendary Moonlight Sculptor, #28)",Heesung Nam,"Nam, Heesung",,8925719592,9788925719597,0,4.42,로크미디어 (ROK Media),Paperback,304,2011,2011,,09/08/2016,to-read,to-read (#899),to-read,,,,,,,0,,,,,
18526618,"달빛 조각사 29 (The Legendary Moonlight Sculptor, #29)",Heesung Nam,"Nam, Heesung",,8925719606,9788925719603,0,4.46,로크미디어 (ROK Media),Paperback,304,2011,2011,,09/08/2016,to-read,to-read (#898),to-read,,,,,,,0,,,,,
18526606,"달빛 조각사 27 (The Legendary Moonlight Sculptor, #27)",Heesung Nam,"Nam, Heesung",,8925718154,9788925718156,0,4.42,로크미디어 (ROK Media),Paperback,302,2011,2011,,09/08/2016,to-read,to-read (#897),to-read,,,,,,,0,,,,,
18526605,"달빛 조각사 26 (The Legendary Moonlight Sculptor, #26)",Heesung Nam,"Nam, Heesung",,8925718146,9788925718149,0,4.42,로크미디어 (ROK Media),Paperback,310,2010,2010,,09/08/2016,to-read,to-read (#896),to-read,,,,,,,0,,,,,
18526604,"달빛 조각사 25 (The Legendary Moonlight Sculptor, #25)",Heesung Nam,"Nam, Heesung",,8925716178,9788925716176,0,4.43,로크미디어 (ROK Media),Paperback,311,2010,2010,,09/08/2016,to-read,to-read (#895),to-read,,,,,,,0,,,,,
18526603,"달빛 조각사 24 (The Legendary Moonlight Sculptor, #24)",Heesung Nam,"Nam, Heesung",,892571616X,9788925716169,0,4.42,로크미디어 (ROK Media),Paperback,303,2010,2010,,09/08/2016,to-read,to-read (#894),to-read,,,,,,,0,,,,,
18526588,"달빛 조각사 23 (The Legendary Moonlight Sculptor, #23)",Heesung Nam,"Nam, Heesung",,8925716151,9788925716152,0,4.39,로크미디어 (ROK Media),Paperback,311,2010,2010,,09/08/2016,to-read,to-read (#893),to-read,,,,,,,0,,,,,
18526586,"달빛 조각사 22 (The Legendary Moonlight Sculptor, #22)",Heesung Nam,"Nam, Heesung",,892571289X,9788925712895,0,4.38,로크미디어 (ROK Media),Paperback,301,2010,2010,,09/08/2016,to-read,to-read (#892),to-read,,,,,,,0,,,,,
18526585,"달빛 조각사 21 (The Legendary Moonlight Sculptor, #21)",Heesung Nam,"Nam, Heesung",,8925712881,9788925712888,0,4.41,로크미디어 (ROK Media),Paperback,310,2010,2010,,09/08/2016,to-read,to-read (#891),to-read,,,,,,,0,,,,,
18521100,"달빛 조각사 20 (The Legendary Moonlight Sculptor, #20)",Heesung Nam,"Nam, Heesung",,8925712873,9788925712871,0,4.51,로크미디어 (ROK Media),Paperback,320,2009,2009,,09/08/2016,to-read,to-read (#890),to-read,,,,,,,0,,,,,
18521093,"달빛 조각사 18 (The Legendary Moonlight Sculptor, #18)",Heesung Nam,"Nam, Heesung",,8925710226,9788925710228,0,4.45,로크미디어 (ROK Media),Paperback,304,2009,2009,,09/08/2016,to-read,to-read (#889),to-read,,,,,,,0,,,,,
18521098,"달빛 조각사 19 (The Legendary Moonlight Sculptor, #19)",Heesung Nam,"Nam, Heesung",,8925712865,9788925712864,0,4.48,로크미디어 (ROK Media),Paperback,312,2009,2009,,09/08/2016,to-read,to-read (#888),to-read,,,,,,,0,,,,,
18521088,"달빛 조각사 17 (The Legendary Moonlight Sculptor, #17)",Heesung Nam,"Nam, Heesung",,8925710218,9788925710211,0,4.49,로크미디어 (ROK Media),Paperback,317,2009,2009,,09/08/2016,to-read,to-read (#887),to-read,,,,,,,0,,,,,
18521085,"달빛 조각사 16 (The Legendary Moonlight Sculptor, #16)",Heesung Nam,"Nam, Heesung",,892571020X,9788925710204,0,4.49,로크미디어 (ROK Media),Paperback,312,2009,2009,,09/08/2016,to-read,to-read (#886),to-read,,,,,,,0,,,,,
18521083,"달빛 조각사 15 (The Legendary Moonlight Sculptor, #15)",Heesung Nam,"Nam, Heesung",,8925708124,9788925708126,0,4.49,로크미디어 (ROK Media),Paperback,320,2009,2009,,09/08/2016,to-read,to-read (#885),to-read,,,,,,,0,,,,,
18521078,"달빛 조각사 13 (The Legendary Moonlight Sculptor, #13)",Heesung Nam,"Nam, Heesung",,8925708108,9788925708102,0,4.49,로크미디어 (ROK Media),Paperback,319,2008,2008,,09/08/2016,to-read,to-read (#884),to-read,,,,,,,0,,,,,
18521081,"달빛 조각사 14 (The Legendary Moonlight Sculptor, #14)",Heesung Nam,"Nam, Heesung",,8925708116,9788925708119,0,4.47,로크미디어 (ROK Media),Paperback,320,2009,2009,,09/08/2016,to-read,to-read (#883),to-read,,,,,,,0,,,,,
18305436,"달빛 조각사 9 (The Legendary Moonlight Sculptor, #9)",Heesung Nam,"Nam, Heesung",,8925703947,9788925703947,0,4.45,로크미디어 (ROK Media),,335,2007,2007,,09/08/2016,to-read,to-read (#882),to-read,,,,,,,0,,,,,
17886516,"달빛 조각사 8 (The Legendary Moonlight Sculptor, #8)",Heesung Nam,"Nam, Heesung",,8925702258,9788925702254,0,4.44,로크미디어 (ROK Media),Paperback,327,2007,2007,,09/08/2016,to-read,to-read (#881),to-read,,,,,,,0,,,,,
17672794,"달빛 조각사 12 (The Legendary Moonlight Sculptor, #12)",Heesung Nam,"Nam, Heesung",,8925705680,9788925705682,0,4.5,로크미디어 (ROK Media),Paperback,327,2008,2008,,09/08/2016,to-read,to-read (#880),to-read,,,,,,,0,,,,,
17672788,"달빛 조각사 11 (The Legendary Moonlight Sculptor, #11)",Heesung Nam,"Nam, Heesung",,8925705672,9788925705675,0,4.5,로크미디어 (ROK Media),Paperback,335,2008,2008,,09/08/2016,to-read,to-read (#879),to-read,,,,,,,0,,,,,
17672762,"달빛 조각사 10 (The Legendary Moonlight Sculptor, #10)",Heesung Nam,"Nam, Heesung",,8925703955,9788925703954,0,4.5,로크미디어 (ROK Media),Paperback,325,2008,2008,,09/08/2016,to-read,to-read (#878),to-read,,,,,,,0,,,,,
17795816,"달빛 조각사 7 (The Legendary Moonlight Sculptor, #7)",Heesung Nam,"Nam, Heesung",,892570224X,9788925702247,0,4.46,로크미디어 (ROK Media),Paperback,327,2007,2007,,09/08/2016,to-read,to-read (#877),to-read,,,,,,,0,,,,,
17789814,"달빛 조각사 6 (The Legendary Moonlight Sculptor, #6)",Heesung Nam,"Nam, Heesung",,8925701278,9788925701271,0,4.47,로크미디어 (ROK Media),Paperback,335,2007,2007,,09/08/2016,to-read,to-read (#876),to-read,,,,,,,0,,,,,
17672695,"달빛 조각사 5 (The Legendary Moonlight Sculptor, #5)",Heesung Nam,"Nam, Heesung",,8958579072,9788958579076,0,4.5,로크미디어 (ROK Media),Paperback,335,2007,2007,,09/08/2016,to-read,to-read (#875),to-read,,,,,,,0,,,,,
17661946,"달빛 조각사 3 (The Legendary Moonlight Sculptor, #3)",Heesung Nam,"Nam, Heesung",,8958579056,9788958579052,0,4.48,로크미디어 (ROK Media),Paperback,335,2007,2007,,09/08/2016,to-read,to-read (#874),to-read,,,,,,,0,,,,,
17672680,"달빛 조각사 4 (The Legendary Moonlight Sculptor, #4)",Heesung Nam,"Nam, Heesung",,,9788958579069,0,4.5,Roc Media,Paperback,335,2007,2007,,09/08/2016,to-read,to-read (#873),to-read,,,,,,,0,,,,,
17661892,"달빛 조각사 2 (The Legendary Moonlight Sculptor, #2)",Heesung Nam,"Nam, Heesung",,8958579048,9788958579045,0,4.48,로크미디어 (ROK Media),Paperback,343,2007,2007,,09/08/2016,to-read,to-read (#872),to-read,,,,,,,0,,,,,
12913718,"달빛 조각사 1 (The Legendary Moonlight Sculptor, #1)",Heesung Nam,"Nam, Heesung",,895857903X,9788958579038,0,4.5,로크미디어 (ROK Media),Paperback,344,2007,2007,,09/08/2016,to-read,to-read (#871),to-read,,,,,,,0,,,,,
783128,The 7 Habits of Highly Effective Families,Stephen R. Covey,"Covey, Stephen R.",Sandra M. Covey,0307440850,9780307440853,0,4.12,St. Martin's Griffin,Paperback,390,1998,1996,,07/08/2016,to-read,to-read (#870),to-read,,,,,,,0,,,,,
36072,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey,"Covey, Stephen R.",,0743269519,9780743269513,0,4.01,Free Press,Paperback,372,2004,1989,01/01/2016,07/08/2016,self-help,self-help (#2),read,,,,,,,0,,,,,
31207328,A Book of Light: When a Loved One Has a Different Mind,Jerry Pinto,"Pinto, Jerry",,938605017X,9789386050175,0,4.29,Speaking Tiger,Hardcover,216,2016,,,07/08/2016,to-read,to-read (#869),to-read,,,,,,,0,,,,,
16326329,"Ipv6: Theory, Protocol, and Practice, 2nd Edition",Peter Loshin,"Loshin, Peter",,0080495877,9780080495873,0,3,Morgan Kaufmann Publishers,ebook,536,2004,2003,01/01/2016,06/08/2016,textbook,textbook (#6),read,,,,,,,0,,,,,
